record_ID,units_sold
226787,16.0
226788,12.0
226789,20.0
226790,18.0
226791,58.0
226792,49.0
226795,21.0
226796,35.0
226797,53.0
226799,41.0
226800,32.0
226801,29.0
226803,32.0
226807,20.0
226810,104.0
226811,77.0
226812,33.0
226814,45.0
226815,48.0
226816,69.0
226820,53.0
226821,43.0
226822,55.0
226823,64.0
226824,34.0
226825,19.0
226828,43.0
226830,199.0
226831,116.0
226832,57.0
226835,61.0
226836,59.0
226837,111.0
226839,106.0
226840,62.0
226841,80.0
226842,40.0
226843,28.0
226845,63.0
226846,47.0
226847,34.0
226848,20.0
226849,17.0
226850,55.0
226851,6.0
226852,21.0
226855,237.0
226856,156.0
226857,71.0
226858,19.0
226860,67.0
226861,76.0
226862,129.0
226865,106.0
226866,52.0
226867,87.0
226868,15.0
226869,12.0
226871,66.0
226872,44.0
226873,27.0
226874,18.0
226875,30.0
226876,46.0
226877,20.0
226881,18.0
226882,11.0
226883,8.0
226884,11.0
226885,9.0
226886,27.0
226887,21.0
226890,71.0
226891,24.0
226892,22.0
226893,6.0
226894,25.0
226896,33.0
226899,17.0
226901,19.0
226902,28.0
226904,13.0
226905,19.0
226906,19.0
226909,50.0
226910,39.0
226911,14.0
226914,20.0
226915,38.0
226916,29.0
226918,11.0
226919,11.0
226920,9.0
226923,11.0
226925,19.0
226927,16.0
226929,15.0
226933,110.0
226934,74.0
226935,35.0
226936,40.0
226937,47.0
226938,71.0
226942,59.0
226943,38.0
226944,47.0
226945,18.0
226946,8.0
226947,47.0
226948,35.0
226950,19.0
226951,18.0
226952,32.0
226955,73.0
226956,31.0
226959,32.0
226960,37.0
226963,48.0
226964,20.0
226965,42.0
226968,31.0
226969,16.0
226970,8.0
226973,23.0
226976,152.0
226977,83.0
226978,37.0
226980,39.0
226981,54.0
226982,95.0
226984,91.0
226985,39.0
226986,64.0
226987,25.0
226989,38.0
226990,31.0
226991,17.0
226993,17.0
226994,37.0
226996,20.0
226997,18.0
227002,21.0
227003,16.0
227006,11.0
227007,69.0
227008,42.0
227009,20.0
227010,8.0
227012,16.0
227014,29.0
227016,13.0
227019,28.0
227020,29.0
227023,12.0
227024,17.0
227026,60.0
227027,16.0
227028,34.0
227029,21.0
227030,17.0
227031,34.0
227032,36.0
227033,23.0
227035,8.0
227036,14.0
227038,10.0
227039,17.0
227040,16.0
227044,15.0
227045,39.0
227046,22.0
227047,12.0
227048,13.0
227049,12.0
227050,46.0
227051,29.0
227052,23.0
227054,25.0
227055,24.0
227056,13.0
227059,155.0
227060,79.0
227061,48.0
227062,41.0
227063,26.0
227064,71.0
227065,92.0
227066,129.0
227068,8.0
227069,15.0
227070,170.0
227071,81.0
227072,138.0
227073,31.0
227074,17.0
227077,73.0
227078,66.0
227079,27.0
227081,33.0
227082,53.0
227083,5.0
227084,25.0
227085,34.0
227087,59.0
227088,40.0
227089,16.0
227091,47.0
227092,46.0
227093,56.0
227094,24.0
227097,42.0
227098,67.0
227099,50.0
227100,55.0
227101,24.0
227102,13.0
227104,36.0
227105,30.0
227106,88.0
227107,72.0
227108,28.0
227109,44.0
227110,46.0
227111,68.0
227115,49.0
227116,60.0
227117,55.0
227118,68.0
227119,48.0
227123,30.0
227124,4.0
227126,188.0
227127,130.0
227128,75.0
227131,91.0
227132,92.0
227133,129.0
227134,19.0
227137,155.0
227138,65.0
227139,121.0
227140,29.0
227144,71.0
227145,94.0
227146,48.0
227148,30.0
227149,62.0
227150,22.0
227153,75.0
227154,58.0
227155,16.0
227156,16.0
227157,38.0
227158,44.0
227159,12.0
227160,14.0
227161,17.0
227162,126.0
227163,29.0
227164,51.0
227165,36.0
227166,32.0
227168,53.0
227169,67.0
227170,55.0
227172,16.0
227173,30.0
227174,6.0
227176,15.0
227180,26.0
227181,22.0
227182,9.0
227183,11.0
227184,73.0
227185,29.0
227186,24.0
227187,5.0
227188,27.0
227189,63.0
227190,32.0
227193,20.0
227195,37.0
227196,54.0
227198,14.0
227199,34.0
227200,22.0
227202,19.0
227204,41.0
227205,21.0
227206,18.0
227208,16.0
227209,18.0
227210,10.0
227213,46.0
227214,47.0
227215,8.0
227217,23.0
227218,39.0
227219,48.0
227220,17.0
227221,21.0
227222,23.0
227223,69.0
227224,25.0
227225,31.0
227226,21.0
227227,15.0
227228,33.0
227229,32.0
227230,24.0
227232,14.0
227233,18.0
227235,146.0
227236,103.0
227237,26.0
227238,48.0
227239,65.0
227240,96.0
227242,14.0
227243,79.0
227244,31.0
227245,62.0
227246,23.0
227247,9.0
227248,58.0
227249,33.0
227252,25.0
227253,40.0
227259,59.0
227260,48.0
227261,16.0
227262,51.0
227263,41.0
227264,89.0
227268,75.0
227269,36.0
227270,59.0
227271,60.0
227272,27.0
227275,24.0
227276,6.0
227277,36.0
227278,27.0
227279,12.0
227280,39.0
227281,62.0
227282,29.0
227286,87.0
227287,47.0
227288,75.0
227289,38.0
227290,97.0
227291,48.0
227293,40.0
227294,37.0
227297,33.0
227299,10.0
227300,21.0
227301,27.0
227302,6.0
227305,71.0
227306,16.0
227307,42.0
227308,21.0
227309,21.0
227310,36.0
227311,41.0
227312,24.0
227313,8.0
227314,10.0
227315,17.0
227317,11.0
227319,135.0
227320,83.0
227321,48.0
227324,60.0
227325,63.0
227326,101.0
227329,96.0
227330,42.0
227331,85.0
227332,14.0
227333,9.0
227335,67.0
227336,36.0
227337,20.0
227339,26.0
227340,42.0
227342,10.0
227345,12.0
227346,42.0
227347,22.0
227349,17.0
227350,27.0
227351,31.0
227355,72.0
227356,23.0
227357,39.0
227358,24.0
227359,21.0
227360,34.0
227361,38.0
227362,22.0
227365,17.0
227366,13.0
227367,12.0
227368,16.0
227369,20.0
227370,29.0
227371,27.0
227372,20.0
227376,24.0
227377,40.0
227380,16.0
227381,11.0
227384,175.0
227385,89.0
227386,52.0
227389,86.0
227390,84.0
227391,120.0
227394,28.0
227395,114.0
227396,59.0
227397,89.0
227398,21.0
227399,9.0
227400,52.0
227401,55.0
227402,32.0
227404,26.0
227405,37.0
227406,18.0
227409,68.0
227410,81.0
227411,22.0
227412,8.0
227414,25.0
227415,53.0
227416,37.0
227417,18.0
227418,26.0
227419,17.0
227420,74.0
227421,30.0
227422,45.0
227423,23.0
227424,20.0
227425,36.0
227426,54.0
227427,33.0
227428,9.0
227429,14.0
227430,15.0
227432,7.0
227433,6.0
227434,21.0
227435,29.0
227436,25.0
227439,27.0
227440,29.0
227441,12.0
227442,14.0
227444,76.0
227445,23.0
227446,37.0
227447,12.0
227448,11.0
227450,29.0
227451,58.0
227452,33.0
227454,21.0
227455,23.0
227457,5.0
227458,5.0
227459,11.0
227460,240.0
227461,185.0
227462,79.0
227463,32.0
227465,85.0
227466,105.0
227467,204.0
227471,211.0
227472,88.0
227473,171.0
227474,34.0
227475,22.0
227477,96.0
227478,71.0
227479,51.0
227480,19.0
227481,34.0
227482,62.0
227483,10.0
227484,44.0
227486,18.0
227487,95.0
227488,89.0
227490,47.0
227491,52.0
227492,77.0
227495,22.0
227496,61.0
227497,28.0
227498,50.0
227499,11.0
227500,8.0
227501,40.0
227502,28.0
227505,18.0
227506,31.0
227510,195.0
227511,110.0
227512,64.0
227513,24.0
227515,100.0
227516,89.0
227517,124.0
227519,132.0
227520,64.0
227521,117.0
227522,28.0
227523,18.0
227525,61.0
227526,73.0
227528,19.0
227529,31.0
227530,50.0
227532,28.0
227535,35.0
227539,16.0
227540,26.0
227541,29.0
227542,13.0
227543,14.0
227544,16.0
227545,62.0
227546,21.0
227547,35.0
227548,17.0
227549,11.0
227551,37.0
227552,49.0
227553,29.0
227554,17.0
227555,19.0
227556,23.0
227557,36.0
227558,25.0
227559,8.0
227560,21.0
227561,22.0
227562,11.0
227565,48.0
227566,29.0
227567,23.0
227568,13.0
227571,39.0
227572,21.0
227575,14.0
227578,39.0
227579,23.0
227582,16.0
227583,46.0
227584,45.0
227585,10.0
227588,117.0
227589,34.0
227590,80.0
227591,27.0
227592,27.0
227594,34.0
227595,69.0
227596,30.0
227597,13.0
227598,17.0
227599,23.0
227601,17.0
227602,19.0
227603,26.0
227606,13.0
227607,30.0
227608,26.0
227610,14.0
227611,41.0
227612,16.0
227613,17.0
227614,19.0
227615,27.0
227618,13.0
227623,10.0
227624,15.0
227625,27.0
227626,21.0
227627,11.0
227629,36.0
227630,15.0
227631,25.0
227634,19.0
227635,15.0
227638,8.0
227639,114.0
227640,69.0
227641,31.0
227643,44.0
227644,65.0
227645,91.0
227648,76.0
227649,38.0
227650,62.0
227651,9.0
227653,36.0
227654,22.0
227655,16.0
227656,24.0
227657,25.0
227658,49.0
227659,8.0
227661,68.0
227662,73.0
227663,20.0
227665,41.0
227666,41.0
227667,31.0
227671,42.0
227672,47.0
227673,43.0
227674,25.0
227675,46.0
227676,25.0
227677,19.0
227679,32.0
227680,30.0
227681,28.0
227684,18.0
227685,22.0
227689,73.0
227690,22.0
227691,49.0
227692,20.0
227693,17.0
227694,29.0
227695,47.0
227696,23.0
227698,11.0
227699,16.0
227702,56.0
227703,61.0
227704,22.0
227706,21.0
227707,45.0
227708,44.0
227709,15.0
227710,22.0
227711,26.0
227712,101.0
227713,25.0
227714,52.0
227715,24.0
227716,22.0
227718,35.0
227719,44.0
227720,41.0
227721,14.0
227722,15.0
227723,29.0
227724,7.0
227726,16.0
227727,18.0
227731,17.0
227732,21.0
227736,34.0
227737,29.0
227738,19.0
227741,19.0
227742,14.0
227745,15.0
227746,144.0
227747,101.0
227748,63.0
227750,52.0
227751,49.0
227752,89.0
227756,107.0
227757,50.0
227758,76.0
227759,22.0
227760,18.0
227761,36.0
227762,38.0
227763,21.0
227764,12.0
227765,14.0
227766,40.0
227768,16.0
227773,110.0
227774,95.0
227775,40.0
227778,72.0
227779,70.0
227780,109.0
227781,24.0
227784,70.0
227785,41.0
227786,70.0
227789,40.0
227790,29.0
227791,15.0
227793,21.0
227794,36.0
227795,23.0
227797,71.0
227798,67.0
227799,27.0
227801,21.0
227802,40.0
227803,51.0
227804,12.0
227805,14.0
227806,16.0
227807,87.0
227808,26.0
227809,53.0
227810,31.0
227811,27.0
227812,38.0
227813,60.0
227814,29.0
227815,13.0
227816,23.0
227817,27.0
227818,7.0
227819,10.0
227821,12.0
227822,26.0
227823,23.0
227825,9.0
227826,22.0
227827,25.0
227828,19.0
227830,14.0
227831,49.0
227832,17.0
227833,22.0
227834,23.0
227835,33.0
227836,19.0
227838,17.0
227839,17.0
227840,7.0
227848,31.0
227852,80.0
227853,49.0
227854,23.0
227856,27.0
227857,36.0
227858,67.0
227860,53.0
227861,21.0
227862,47.0
227863,15.0
227865,29.0
227866,32.0
227867,15.0
227870,27.0
227872,7.0
227873,51.0
227874,34.0
227875,13.0
227876,22.0
227877,28.0
227878,11.0
227879,66.0
227880,22.0
227881,46.0
227882,21.0
227883,18.0
227884,38.0
227885,38.0
227886,25.0
227887,12.0
227888,15.0
227889,21.0
227892,11.0
227893,22.0
227894,190.0
227895,154.0
227896,83.0
227899,69.0
227900,82.0
227901,109.0
227904,27.0
227905,130.0
227906,58.0
227907,112.0
227908,28.0
227912,53.0
227913,59.0
227914,88.0
227916,19.0
227917,48.0
227919,18.0
227920,13.0
227922,12.0
227924,9.0
227925,26.0
227927,10.0
227929,62.0
227930,21.0
227931,20.0
227932,15.0
227933,77.0
227934,36.0
227940,81.0
227941,74.0
227942,45.0
227944,59.0
227945,53.0
227946,80.0
227950,60.0
227951,26.0
227952,53.0
227955,30.0
227956,32.0
227958,14.0
227960,39.0
227961,9.0
227963,113.0
227964,80.0
227965,34.0
227966,43.0
227967,46.0
227968,84.0
227970,81.0
227971,28.0
227972,56.0
227973,25.0
227974,18.0
227975,36.0
227976,30.0
227977,24.0
227979,15.0
227980,40.0
227981,6.0
227982,17.0
227985,15.0
227990,31.0
227993,15.0
227994,45.0
227995,27.0
227998,15.0
228000,44.0
228001,19.0
228003,18.0
228004,26.0
228005,66.0
228006,39.0
228007,12.0
228008,12.0
228010,121.0
228011,34.0
228012,65.0
228013,27.0
228014,23.0
228017,34.0
228018,39.0
228019,23.0
228021,21.0
228022,25.0
228026,22.0
228028,12.0
228029,16.0
228030,40.0
228031,33.0
228033,19.0
228034,18.0
228035,44.0
228036,20.0
228037,25.0
228039,11.0
228040,23.0
228041,25.0
228042,14.0
228045,176.0
228046,112.0
228047,25.0
228050,62.0
228051,70.0
228052,113.0
228055,19.0
228056,106.0
228057,35.0
228058,93.0
228059,12.0
228060,6.0
228061,34.0
228062,39.0
228063,19.0
228065,29.0
228066,38.0
228068,8.0
228071,141.0
228072,26.0
228073,6.0
228076,9.0
228077,42.0
228078,23.0
228079,11.0
228080,12.0
228081,11.0
228082,54.0
228083,20.0
228084,33.0
228085,11.0
228086,11.0
228088,48.0
228089,31.0
228090,14.0
228091,16.0
228092,19.0
228093,63.0
228094,64.0
228095,15.0
228096,16.0
228097,27.0
228098,35.0
228099,18.0
228100,16.0
228101,21.0
228102,73.0
228103,18.0
228104,40.0
228105,16.0
228106,14.0
228107,37.0
228108,52.0
228109,31.0
228111,14.0
228112,20.0
228113,11.0
228114,31.0
228115,37.0
228117,21.0
228118,48.0
228119,26.0
228122,62.0
228123,18.0
228124,36.0
228127,22.0
228128,25.0
228132,8.0
228133,8.0
228134,5.0
228135,16.0
228136,66.0
228137,54.0
228138,20.0
228139,17.0
228140,28.0
228141,29.0
228142,10.0
228143,9.0
228144,9.0
228145,46.0
228146,14.0
228147,36.0
228149,14.0
228150,26.0
228151,29.0
228152,22.0
228155,12.0
228156,8.0
228158,11.0
228159,71.0
228160,43.0
228161,28.0
228163,25.0
228164,31.0
228165,65.0
228168,22.0
228169,38.0
228170,23.0
228171,35.0
228172,29.0
228173,15.0
228178,67.0
228179,45.0
228180,26.0
228181,41.0
228182,53.0
228185,38.0
228186,25.0
228187,46.0
228190,32.0
228191,15.0
228195,10.0
228196,66.0
228197,41.0
228198,16.0
228200,29.0
228201,48.0
228202,51.0
228203,69.0
228204,41.0
228205,57.0
228207,26.0
228208,55.0
228209,21.0
228211,17.0
228212,19.0
228213,5.0
228214,13.0
228217,23.0
228218,15.0
228219,12.0
228220,22.0
228225,47.0
228226,21.0
228228,22.0
228229,40.0
228230,26.0
228233,40.0
228234,33.0
228235,7.0
228237,16.0
228239,48.0
228240,28.0
228241,29.0
228242,18.0
228243,13.0
228244,23.0
228245,26.0
228246,15.0
228249,12.0
228251,10.0
228253,33.0
228254,39.0
228255,19.0
228256,11.0
228258,17.0
228259,24.0
228260,31.0
228261,10.0
228263,13.0
228264,65.0
228265,21.0
228266,34.0
228268,8.0
228269,26.0
228270,48.0
228271,26.0
228273,17.0
228274,17.0
228277,17.0
228282,30.0
228283,18.0
228284,17.0
228285,25.0
228286,19.0
228287,44.0
228288,16.0
228289,22.0
228290,18.0
228291,25.0
228295,9.0
228296,24.0
228297,21.0
228298,7.0
228299,11.0
228300,23.0
228301,14.0
228302,11.0
228303,12.0
228304,69.0
228305,17.0
228306,27.0
228307,12.0
228310,51.0
228311,35.0
228314,17.0
228316,57.0
228317,49.0
228320,23.0
228321,23.0
228322,34.0
228323,11.0
228324,14.0
228325,14.0
228326,62.0
228327,27.0
228328,39.0
228329,26.0
228330,20.0
228331,35.0
228332,32.0
228333,25.0
228335,9.0
228336,18.0
228337,13.0
228338,159.0
228339,122.0
228340,39.0
228342,71.0
228343,70.0
228344,96.0
228347,28.0
228348,87.0
228349,47.0
228350,76.0
228353,36.0
228354,42.0
228358,40.0
228362,36.0
228363,33.0
228364,9.0
228366,13.0
228367,24.0
228368,25.0
228371,49.0
228372,19.0
228373,32.0
228374,23.0
228375,21.0
228376,27.0
228377,27.0
228381,13.0
228383,17.0
228384,17.0
228386,12.0
228387,23.0
228388,44.0
228389,30.0
228392,68.0
228393,28.0
228394,27.0
228396,19.0
228397,77.0
228398,34.0
228401,17.0
228404,45.0
228405,42.0
228406,21.0
228408,25.0
228409,50.0
228410,48.0
228411,22.0
228412,24.0
228413,23.0
228414,57.0
228415,31.0
228416,42.0
228417,16.0
228419,32.0
228420,28.0
228421,19.0
228422,14.0
228423,21.0
228424,18.0
228426,60.0
228427,50.0
228430,23.0
228431,36.0
228432,51.0
228434,41.0
228435,21.0
228436,35.0
228439,26.0
228443,18.0
228446,93.0
228447,74.0
228448,38.0
228450,52.0
228451,47.0
228452,66.0
228456,54.0
228457,39.0
228458,50.0
228459,39.0
228460,36.0
228461,22.0
228464,32.0
228466,202.0
228467,120.0
228468,61.0
228471,67.0
228472,59.0
228473,112.0
228475,108.0
228476,48.0
228477,80.0
228478,33.0
228479,27.0
228481,52.0
228482,54.0
228483,38.0
228484,21.0
228485,19.0
228486,55.0
228487,7.0
228488,20.0
228491,234.0
228492,152.0
228493,49.0
228494,17.0
228496,79.0
228497,75.0
228498,127.0
228502,110.0
228503,50.0
228504,84.0
228505,16.0
228506,12.0
228508,58.0
228509,52.0
228510,32.0
228511,18.0
228512,32.0
228513,53.0
228515,21.0
228519,17.0
228520,16.0
228521,11.0
228522,11.0
228523,10.0
228524,26.0
228525,19.0
228528,73.0
228529,22.0
228530,23.0
228531,6.0
228532,21.0
228534,34.0
228537,16.0
228539,21.0
228540,25.0
228542,11.0
228543,21.0
228544,15.0
228547,75.0
228548,40.0
228549,20.0
228552,19.0
228553,45.0
228554,29.0
228556,8.0
228557,12.0
228558,10.0
228561,12.0
228563,25.0
228565,19.0
228567,19.0
228571,107.0
228572,74.0
228573,36.0
228574,40.0
228575,46.0
228576,71.0
228580,62.0
228581,37.0
228582,53.0
228583,22.0
228584,8.0
228585,32.0
228586,43.0
228588,21.0
228589,18.0
228590,42.0
228593,74.0
228594,29.0
228597,33.0
228598,38.0
228601,46.0
228602,21.0
228603,48.0
228606,26.0
228607,20.0
228608,9.0
228611,22.0
228614,144.0
228615,83.0
228616,36.0
228618,42.0
228619,52.0
228620,88.0
228623,90.0
228624,37.0
228625,61.0
228626,24.0
228628,25.0
228629,31.0
228630,19.0
228632,16.0
228633,41.0
228635,19.0
228636,19.0
228641,24.0
228642,16.0
228645,11.0
228646,70.0
228647,21.0
228648,27.0
228649,9.0
228651,16.0
228653,33.0
228655,14.0
228658,30.0
228659,32.0
228662,13.0
228663,17.0
228665,58.0
228666,20.0
228667,31.0
228668,20.0
228669,16.0
228670,30.0
228671,43.0
228672,28.0
228674,9.0
228675,15.0
228677,9.0
228678,17.0
228679,17.0
228683,20.0
228684,40.0
228685,19.0
228686,12.0
228687,14.0
228688,12.0
228689,49.0
228690,29.0
228691,26.0
228694,21.0
228695,29.0
228696,16.0
228699,152.0
228700,81.0
228701,51.0
228702,40.0
228703,24.0
228704,81.0
228705,92.0
228706,135.0
228708,11.0
228709,21.0
228710,173.0
228711,89.0
228712,138.0
228713,33.0
228714,17.0
228717,59.0
228718,72.0
228719,32.0
228721,35.0
228722,59.0
228723,7.0
228724,23.0
228725,29.0
228727,54.0
228728,38.0
228729,17.0
228731,49.0
228732,48.0
228733,54.0
228734,24.0
228737,36.0
228738,42.0
228739,49.0
228740,34.0
228741,27.0
228742,16.0
228744,35.0
228745,32.0
228746,82.0
228747,67.0
228748,23.0
228749,45.0
228750,44.0
228751,65.0
228755,45.0
228756,50.0
228757,50.0
228758,37.0
228759,41.0
228763,31.0
228764,4.0
228766,190.0
228767,129.0
228768,90.0
228771,98.0
228772,91.0
228773,121.0
228774,19.0
228777,167.0
228778,69.0
228779,136.0
228780,28.0
228784,61.0
228785,104.0
228786,53.0
228788,29.0
228789,57.0
228790,21.0
228793,76.0
228794,61.0
228795,16.0
228796,20.0
228797,37.0
228798,46.0
228799,13.0
228800,15.0
228801,19.0
228802,122.0
228803,24.0
228804,50.0
228805,37.0
228806,31.0
228808,37.0
228809,83.0
228810,61.0
228812,18.0
228813,33.0
228814,7.0
228816,15.0
228820,26.0
228821,21.0
228822,8.0
228823,10.0
228824,65.0
228825,29.0
228826,27.0
228827,5.0
228828,25.0
228829,70.0
228830,33.0
228833,18.0
228835,41.0
228836,52.0
228838,19.0
228839,32.0
228840,21.0
228842,20.0
228844,43.0
228845,41.0
228846,22.0
228848,16.0
228849,18.0
228850,13.0
228853,51.0
228854,50.0
228855,10.0
228857,24.0
228858,42.0
228859,47.0
228860,16.0
228861,20.0
228862,22.0
228863,72.0
228864,23.0
228865,31.0
228866,20.0
228867,14.0
228868,25.0
228869,37.0
228870,25.0
228872,14.0
228873,19.0
228875,137.0
228876,97.0
228877,25.0
228878,51.0
228879,61.0
228880,92.0
228882,21.0
228883,82.0
228884,31.0
228885,60.0
228886,16.0
228887,9.0
228888,33.0
228889,32.0
228892,23.0
228893,41.0
228899,56.0
228900,46.0
228901,15.0
228902,52.0
228903,40.0
228904,83.0
228908,63.0
228909,32.0
228910,59.0
228911,34.0
228912,28.0
228915,25.0
228916,5.0
228917,34.0
228918,28.0
228919,13.0
228920,44.0
228921,56.0
228922,28.0
228926,88.0
228927,42.0
228928,52.0
228929,25.0
228930,91.0
228931,49.0
228933,37.0
228934,37.0
228937,38.0
228939,11.0
228940,24.0
228941,28.0
228942,7.0
228945,68.0
228946,18.0
228947,46.0
228948,22.0
228949,21.0
228950,32.0
228951,47.0
228952,27.0
228953,9.0
228954,11.0
228955,18.0
228957,10.0
228959,120.0
228960,85.0
228961,44.0
228964,63.0
228965,61.0
228966,94.0
228969,97.0
228970,34.0
228971,81.0
228972,14.0
228973,9.0
228975,35.0
228976,39.0
228977,22.0
228979,26.0
228980,44.0
228982,10.0
228985,13.0
228986,42.0
228987,22.0
228989,18.0
228990,29.0
228991,29.0
228995,70.0
228996,23.0
228997,40.0
228998,23.0
228999,20.0
229000,29.0
229001,41.0
229002,27.0
229005,15.0
229006,11.0
229007,10.0
229008,14.0
229009,20.0
229010,29.0
229011,24.0
229012,20.0
229016,21.0
229017,38.0
229020,13.0
229021,9.0
229024,185.0
229025,90.0
229026,52.0
229029,84.0
229030,79.0
229031,120.0
229034,22.0
229035,109.0
229036,61.0
229037,90.0
229038,21.0
229039,8.0
229040,63.0
229041,55.0
229042,26.0
229044,58.0
229045,100.0
229046,19.0
229049,78.0
229050,91.0
229051,23.0
229052,8.0
229054,27.0
229055,54.0
229056,39.0
229057,19.0
229058,25.0
229059,17.0
229060,78.0
229061,31.0
229062,44.0
229063,24.0
229064,20.0
229065,39.0
229066,54.0
229067,30.0
229068,19.0
229069,33.0
229070,34.0
229072,7.0
229073,6.0
229074,20.0
229075,27.0
229076,30.0
229079,28.0
229080,28.0
229081,10.0
229082,13.0
229084,85.0
229085,23.0
229086,35.0
229087,12.0
229088,11.0
229090,32.0
229091,55.0
229092,33.0
229094,33.0
229095,35.0
229097,5.0
229098,5.0
229099,11.0
229100,277.0
229101,211.0
229102,77.0
229103,21.0
229105,82.0
229106,102.0
229107,203.0
229111,218.0
229112,93.0
229113,182.0
229114,33.0
229115,23.0
229117,104.0
229118,75.0
229119,43.0
229120,66.0
229121,99.0
229122,175.0
229123,10.0
229124,43.0
229126,13.0
229127,104.0
229128,87.0
229130,41.0
229131,51.0
229132,77.0
229135,20.0
229136,63.0
229137,30.0
229138,57.0
229139,11.0
229140,7.0
229141,47.0
229142,25.0
229145,57.0
229146,83.0
229150,203.0
229151,113.0
229152,66.0
229153,17.0
229155,97.0
229156,85.0
229157,123.0
229159,132.0
229160,69.0
229161,113.0
229162,27.0
229163,17.0
229165,73.0
229166,77.0
229168,60.0
229169,68.0
229170,121.0
229172,29.0
229175,38.0
229179,21.0
229180,26.0
229181,29.0
229182,12.0
229183,14.0
229184,16.0
229185,61.0
229186,22.0
229187,36.0
229188,18.0
229189,11.0
229191,41.0
229192,44.0
229193,27.0
229194,30.0
229195,25.0
229196,30.0
229197,33.0
229198,27.0
229200,8.0
229201,20.0
229202,23.0
229203,10.0
229206,49.0
229207,15.0
229208,26.0
229209,14.0
229212,36.0
229213,20.0
229216,30.0
229219,40.0
229220,24.0
229223,18.0
229224,45.0
229225,45.0
229226,9.0
229229,119.0
229230,44.0
229231,91.0
229232,26.0
229233,25.0
229235,47.0
229236,64.0
229237,29.0
229238,22.0
229239,27.0
229240,37.0
229242,18.0
229243,20.0
229244,24.0
229247,13.0
229248,28.0
229249,22.0
229251,14.0
229252,41.0
229253,15.0
229254,17.0
229255,18.0
229256,27.0
229259,21.0
229264,7.0
229265,14.0
229266,24.0
229267,20.0
229268,10.0
229270,33.0
229271,12.0
229272,23.0
229275,16.0
229276,13.0
229279,13.0
229280,118.0
229281,73.0
229282,32.0
229284,43.0
229285,62.0
229286,92.0
229289,76.0
229290,41.0
229291,70.0
229292,19.0
229294,51.0
229295,22.0
229296,11.0
229297,67.0
229298,63.0
229299,110.0
229300,9.0
229302,69.0
229303,72.0
229304,12.0
229306,36.0
229307,39.0
229308,33.0
229312,37.0
229313,47.0
229314,41.0
229315,32.0
229316,35.0
229317,23.0
229318,48.0
229320,70.0
229321,32.0
229322,32.0
229325,19.0
229326,22.0
229330,75.0
229331,25.0
229332,55.0
229333,20.0
229334,17.0
229335,35.0
229336,47.0
229337,21.0
229339,32.0
229340,43.0
229343,79.0
229344,82.0
229345,33.0
229347,22.0
229348,45.0
229349,46.0
229350,14.0
229351,20.0
229352,22.0
229353,108.0
229354,29.0
229355,62.0
229356,26.0
229357,22.0
229359,44.0
229360,47.0
229361,35.0
229362,36.0
229363,37.0
229364,48.0
229365,7.0
229367,16.0
229368,17.0
229371,16.0
229372,21.0
229376,34.0
229377,12.0
229378,19.0
229381,18.0
229382,14.0
229385,21.0
229386,151.0
229387,107.0
229388,59.0
229390,49.0
229391,48.0
229392,92.0
229396,111.0
229397,50.0
229398,80.0
229399,22.0
229400,18.0
229401,54.0
229402,35.0
229403,19.0
229404,31.0
229405,35.0
229406,87.0
229408,17.0
229413,113.0
229414,86.0
229415,48.0
229418,70.0
229419,69.0
229420,111.0
229421,20.0
229424,69.0
229425,52.0
229426,78.0
229429,52.0
229430,22.0
229431,11.0
229433,80.0
229434,112.0
229435,22.0
229437,75.0
229438,69.0
229439,31.0
229441,21.0
229442,38.0
229443,53.0
229444,12.0
229445,14.0
229446,15.0
229447,91.0
229448,30.0
229449,55.0
229450,30.0
229451,27.0
229452,42.0
229453,57.0
229454,28.0
229455,24.0
229456,34.0
229457,40.0
229458,7.0
229459,11.0
229461,11.0
229462,28.0
229463,23.0
229465,9.0
229466,22.0
229467,25.0
229468,18.0
229470,13.0
229471,52.0
229472,16.0
229473,22.0
229474,23.0
229475,31.0
229476,17.0
229478,23.0
229479,29.0
229480,6.0
229488,26.0
229491,85.0
229492,50.0
229493,24.0
229495,27.0
229496,35.0
229497,69.0
229499,55.0
229500,21.0
229501,47.0
229502,15.0
229504,37.0
229505,29.0
229506,15.0
229509,64.0
229511,7.0
229512,59.0
229513,37.0
229514,10.0
229515,22.0
229516,27.0
229517,11.0
229518,74.0
229519,24.0
229520,45.0
229521,22.0
229522,17.0
229523,40.0
229524,35.0
229525,22.0
229526,25.0
229527,32.0
229528,40.0
229531,11.0
229532,21.0
229533,202.0
229534,156.0
229535,76.0
229538,67.0
229539,72.0
229540,106.0
229543,22.0
229544,137.0
229545,60.0
229546,116.0
229547,26.0
229551,62.0
229552,61.0
229553,47.0
229555,51.0
229556,99.0
229558,20.0
229559,11.0
229561,12.0
229563,9.0
229564,27.0
229566,9.0
229568,63.0
229569,21.0
229570,17.0
229571,19.0
229572,71.0
229573,32.0
229579,89.0
229580,75.0
229581,41.0
229583,59.0
229584,52.0
229585,82.0
229589,59.0
229590,31.0
229591,56.0
229594,37.0
229595,28.0
229597,34.0
229599,72.0
229600,9.0
229602,123.0
229603,80.0
229604,32.0
229605,44.0
229606,44.0
229607,85.0
229609,83.0
229610,32.0
229611,66.0
229612,25.0
229613,18.0
229614,55.0
229615,30.0
229616,21.0
229618,35.0
